propensao,nome,cnpj,porte,bairro,idade_anos,unidades,capital_social,telefone,arquetipo,capacidade,fit_ticket
0.5515,C   L   DE ALMEIDA ODONTOLOGIA ESPECIALIZADA,24.618.056/0001-72,ME,TAGUATINGA NORTE (TAGUATINGA),10,1,40000.0,(61) 33746632,clinica_institucional,0.31,0.6
0.5510,CLINICA VASCONCELOS,50.511.400/0001-30,ME,ARAPOANGA (PLANALTINA),3,1,30000.0,(61) 84127661,especialista_alto_ticket,0.29,1.0
0.5510,INSTITUTO HARMONIQUE,46.457.133/0001-92,ME,SETOR LESTE (GAMA),4,1,30000.0,(61) 81902228,especialista_alto_ticket,0.29,1.0
0.5510,ORTHO PRYMER IMPLANTE,49.014.082/0001-12,ME,GAMA,3,1,30000.0,(61) 92663223,especialista_alto_ticket,0.29,1.0
0.5510,SAUDE E ESTETICA ODONTOLOGIA,48.355.263/0001-40,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,30000.0,(61) 99369289,especialista_alto_ticket,0.29,1.0
0.5510,CIOG,55.852.884/0001-02,ME,SETOR LESTE (GAMA),2,1,25000.0,(61) 34842697,especialista_alto_ticket,0.29,1.0
0.5510,TIA JUH ODONTOPEDIATRIA E ORTODONTIA,47.316.819/0001-26,ME,PLANALTINA,4,1,20000.0,(61) 93876232,especialista_alto_ticket,0.29,1.0
0.5510,ORTHO INOVA - IMPLANTES E ORTODONTIA,49.433.570/0001-64,ME,SAMAMBAIA SUL (SAMAMBAIA),3,1,20000.0,(61) 30280444,especialista_alto_ticket,0.29,1.0
0.5510,SAUAVI ODONTOLOGIA E ESTETICA,43.576.969/0001-18,ME,ARAPOANGA (PLANALTINA),4,1,20000.0,(61) 95660674,especialista_alto_ticket,0.29,1.0
0.5510,IMPLANT TRINDADE,50.157.899/0001-29,ME,RIACHO FUNDO I,3,1,20000.0,(61) 84229025,especialista_alto_ticket,0.29,1.0
0.5505,SMILE DENTAL CENTER LTDA,23.163.036/0002-72,ME,ASA NORTE/BRASILIA,5,1,80000.0,(61) 36311968,clinica_geral,0.37,0.35
0.5505,SIQUEIRA COLLI ODONTOLOGIA,07.819.431/0001-23,ME,SETOR TRADICIONAL (PLANALTINA),20,1,48000.0,(61) 33893769,clinica_geral,0.37,0.35
0.5505,VIVA SORRINDO,07.722.167/0001-05,ME,TAGUATINGA SUL (TAGUATINGA),20,1,40000.0,(61) 30336773,clinica_geral,0.37,0.35
0.5505,C.JEBRINE ODONTOLOGIA,12.460.238/0001-89,ME,TAGUATINGA SUL (TAGUATINGA),16,1,20000.0,(61) 30363111,clinica_geral,0.37,0.35
0.5505,SANTOS & FATURETO ODONTOLOGIA,05.008.802/0001-61,ME,TAGUATINGA,24,1,20000.0,(61) 5610038,clinica_geral,0.37,0.35
0.5505,JMS ODONTOLOGIA,07.443.230/0001-74,ME,SOBRADINHO,21,1,20000.0,(61) 33873724,clinica_geral,0.37,0.35
0.5505,CROI ODOTOLOGIA,13.618.839/0001-30,ME,PLANALTINA,15,1,20000.0,(61) 33896050,clinica_geral,0.37,0.35
0.5500,CLIMOR ODONTOLOGIA,06.172.395/0001-96,ME,ASA NORTE,22,1,0.0,,clinica_geral,0.2,0.35
0.5495,ODONTOPOSSE,10.823.769/0001-63,ME,SETOR TRADICIONAL (PLANALTINA),17,1,15000.0,(61) 33880180,clinica_geral,0.43,0.35
0.5490,A C ODONTOLOGIA,54.833.423/0001-11,EPP,SOBRADINHO II,2,1,130000.0,(61) 30000000,clinica_geral,0.61,0.35
0.5490,FERNANDA PORTELA ODONTOLOGIA,57.467.206/0001-43,EPP,GUARA I,1,1,100000.0,(61) 91553150,marca_pessoal,0.61,0.35
0.5490,ISSY ODONTOLOGIA,56.704.829/0001-20,EPP,TAGUATINGA NORTE (TAGUATINGA),2,1,100000.0,(61) 96294331,clinica_geral,0.61,0.35
0.5490,CLIDON,02.852.505/0001-00,ME,ASA SUL,27,1,10000.0,,clinica_geral,0.31,0.35
0.5490,CLINICASTRO ODONTOLOGIA,01.353.062/0001-40,ME,ASA NORTE,30,1,10000.0,,clinica_geral,0.31,0.35
0.5480,ODONTOBRAZ,36.457.243/0001-09,ME,SETOR NORTE (BRAZLANDIA),6,1,47000.0,(61) 98829652,especialista_alto_ticket,0.32,1.0
0.5480,CEIMPLANTES,28.278.010/0001-02,ME,CEILANDIA SUL (CEILANDIA),9,1,30000.0,(61) 30551515,especialista_alto_ticket,0.32,1.0
0.5480,ORTHOELASTIC DENTISTA,35.239.629/0001-73,ME,RECANTO DAS EMAS,6,1,25000.0,(61) 81922720,especialista_alto_ticket,0.32,1.0
0.5480,ACAO ODONTOLOGIA,07.315.984/0001-49,ME,ASA NORTE,21,2,0.0,,multi_unidade,0.22,0.35
0.5475,CLINICA ODONTOLOGICA AMANDA DE FARIA MONTEIRO 446DF LTDA,24.505.863/0001-89,ME,CEILANDIA NORTE (CEILANDIA),10,1,88000.0,(61) 81611532,clinica_geral,0.35,0.6
0.5475,CLINICA ODONTOLOGICA CUNHA & MOREIRA LTDA,24.639.029/0001-86,ME,CEILANDIA SUL (CEILANDIA),10,1,88000.0,(61) 98177070,clinica_geral,0.35,0.6
0.5475,ROZ ODONTOLOGIA ESPECIALIZADA,24.689.576/0001-76,ME,SANTA MARIA,10,1,40000.0,(61) 30122629,clinica_institucional,0.35,0.6
0.5475,CLINICA ODONTOLOGICA BELO DENTE,23.161.554/0001-76,ME,PARANOA,11,1,20000.0,(61) 81400320,clinica_geral,0.35,0.6
0.5470,VITAL IMPLANTES E TRATAMENTOS DENTARIOS,50.071.889/0001-76,ME,SETOR TRADICIONAL (PLANALTINA),3,1,10000.0,(61) 30305757,especialista_alto_ticket,0.28,1.0
0.5465,JDK ODONTOLOGIA LTDA,39.401.738/0001-04,ME,ASA SUL,5,1,110000.0,(61) 85891938,clinica_geral,0.36,0.35
0.5465,FERRARE ODONTOLOGIA LTDA,26.991.572/0001-73,ME,ASA NORTE,9,1,100000.0,(61) 81756215,clinica_geral,0.36,0.35
0.5465,STUDIO UNO ODONTOLOGIA LTDA,27.449.452/0001-01,ME,ASA SUL,9,1,100000.0,(61) 32458526,clinica_geral,0.36,0.35
0.5465,ADVANCED ODONTOLOGIA,33.880.164/0001-00,ME,SETOR SUDOESTE,7,1,99800.0,(61) 35363600,clinica_geral,0.36,0.35
0.5465,VERTICE ODONTOLOGIA AVANCADA,32.995.955/0001-12,ME,ASA SUL,7,1,99800.0,(61) 93331400,clinica_geral,0.36,0.35
0.5465,CARING ODONTOLOGIA,31.624.175/0001-01,ME,SETOR HABITACIONAL VICENTE PIRES,7,1,96000.0,(61) 82417107,clinica_geral,0.36,0.35
0.5465,DANIEL OLIVEIRA ODONTOLOGIA,31.708.422/0001-40,ME,ASA NORTE,7,1,96000.0,(61) 96568516,marca_pessoal,0.36,0.35
0.5465,DR ADRIANO FIALHO SERVICOS ODONTOLOGICOS,31.885.326/0001-77,ME,ASA NORTE,7,1,95400.0,(71) 91889819,marca_pessoal,0.36,0.35
0.5465,SORRISO E FACE EM HARMONIA,30.817.313/0001-06,ME,SUL (AGUAS CLARAS),8,1,95400.0,(61) 81745853,clinica_geral,0.36,0.35
0.5465,DR. FABIO FIUZA DE MORAES,30.721.392/0001-49,ME,ASA NORTE,8,1,95400.0,(61) 33277225,marca_pessoal,0.36,0.35
0.5465,RIDENS ODONTOLOGIA INTEGRADA,31.931.185/0001-81,ME,ASA NORTE,7,1,95400.0,(61) 93772406,clinica_geral,0.36,0.35
0.5465,REABILLIZE ODONTOLOGIA E SAUDE,42.793.549/0001-20,ME,NORTE (AGUAS CLARAS),5,1,80000.0,(61) 38771427,clinica_geral,0.36,0.35
0.5465,EDUARDO GRANJA CLINICA,41.897.799/0001-48,ME,NORTE (AGUAS CLARAS),5,1,75000.0,(61) 96879297,marca_pessoal,0.36,0.35
0.5465,ODONTEC,41.652.525/0001-99,ME,NORTE (AGUAS CLARAS),5,1,70500.0,(61) 99038942,clinica_geral,0.36,0.35
0.5465,DENTE IN FOCO ODONTOLOGIA,30.680.459/0001-44,ME,NORTE (AGUAS CLARAS),8,1,70000.0,(61) 83664141,clinica_geral,0.36,0.35
0.5465,HAPPY DAY ODONTOLOGIA,29.885.079/0001-67,ME,SETOR HABITACIONAL VICENTE PIRES,8,1,70000.0,(61) 96775678,clinica_geral,0.36,0.35
0.5465,IPPO ODONTOLOGIA,36.909.185/0001-07,ME,SETOR HABITACIONAL VICENTE PIRES,6,1,60000.0,(61) 92118030,clinica_geral,0.36,0.35
0.5465,COA CONSULTORIO ODONTOLOGICO AMARAL,33.388.645/0001-00,ME,SETOR HABITACIONAL VICENTE PIRES,7,1,50000.0,(61) 30463188,clinica_geral,0.36,0.35
0.5465,ODONTOLOGIA TRANSDISCIPLINAR,41.245.050/0001-16,ME,ASA SUL,5,1,50000.0,(61) 84203284,clinica_geral,0.36,0.35
0.5465,APTA SAUDE INTEGRAL,32.316.122/0001-88,ME,ASA SUL,7,1,50000.0,(61) 99820463,clinica_geral,0.36,0.35
0.5465,ATTENTO ODONTOLOGIA INTEGRADA,39.259.654/0001-70,ME,ASA SUL,5,1,50000.0,(61) 85560658,clinica_geral,0.36,0.35
0.5465,EVIDENTE ODONTOLOGIA,31.309.267/0001-99,ME,AGUAS CLARAS,8,1,50000.0,(61) 35259322,clinica_geral,0.36,0.35
0.5465,INTTEGRA ODONTOLOGIA HUMANIZADA,40.025.341/0001-36,ME,ASA NORTE,5,1,50000.0,(61) 92593808,clinica_geral,0.36,0.35
0.5465,LINEA ODONTOLOGIA,11.201.577/0001-88,ME,SAMAMBAIA,16,1,15000.0,(61) 30459160,clinica_geral,0.36,0.35
0.5465,FOCO BUCAL ODONTOLOGIA INTEGRADA,11.232.320/0001-93,ME,TAGUATINGA,16,1,15000.0,(61) 33521097,clinica_geral,0.36,0.35
0.5465,ASSORRIR - CLINICA DE ODONTOLOGIA,08.862.171/0001-31,ME,TAGUATINGA,19,1,10000.0,(61) 35623278,clinica_geral,0.36,0.35
0.5465,ISODONTO,07.427.399/0001-30,ME,TAGUATINGA CENTRO (TAGUATINGA),21,1,10000.0,(61) 33525008,clinica_geral,0.36,0.35
0.5465,GRUPO NEW CLINIC,08.302.063/0001-04,ME,TAGUATINGA SUL,19,1,10000.0,(61) 39628064,clinica_geral,0.36,0.35
0.5465,CLINICA PERFIL ODONTOLOGICO,10.575.059/0001-61,ME,TAGUATINGA SUL (TAGUATINGA),17,1,10000.0,(61) 35610103,clinica_geral,0.36,0.35
0.5465,NERIS ODONTOLOGIA INTEGRADA,43.131.279/0001-55,ME,NORTE (AGUAS CLARAS),5,1,1000.0,(61) 91337434,clinica_geral,0.36,0.35
0.5460,A&B ODONTOLOGIA,44.321.265/0001-67,EPP,SETOR DE HABITACOES INDIVIDUAIS SUL,4,1,20000.0,(61) 32421250,clinica_geral,0.59,0.6
0.5460,ORTHOLY ODONTOLOGIA ESPECIALIZADA,45.207.626/0001-01,ME,CEILANDIA NORTE (CEILANDIA),4,1,45000.0,(61) 92907628,especialista_alto_ticket,0.39,1.0
0.5455,CLIPO CLINICA DE PREVENCAO E REABILITACAO ODONTOL LTDA,26.465.500/0001-92,EPP,GUARA I,35,1,5000.0,,clinica_geral,0.47,0.35
0.5450,CREIO ODONTOLOGIA INTEGRADA,47.233.289/0001-52,EPP,ARAPOANGA (PLANALTINA),4,1,60000.0,(61) 30553333,clinica_geral,0.6,0.35
0.5450,CENTRO CLINICO PIAU,49.225.994/0001-33,EPP,TAGUATINGA NORTE (TAGUATINGA),3,1,50000.0,(61) 85541714,clinica_institucional,0.6,0.35
0.5450,VALERIUM CLINICA ODONTOLOGICA,34.699.341/0001-19,ME,SETOR CENTRAL (GAMA),7,1,120000.0,(61) 85964545,clinica_geral,0.4,0.6
0.5450,DR DENTE,41.518.558/0001-40,ME,SAMAMBAIA SUL (SAMAMBAIA),5,1,111000.0,(61) 95692112,marca_pessoal,0.4,0.6
0.5450,LM DRA LUANA MAGALHAES,36.025.985/0001-57,ME,GUARA II,6,1,105000.0,(61) 33813989,clinica_geral,0.4,0.6
0.5450,INSTITUTO XAVIER ODONTOLOGIA,32.754.918/0001-12,ME,NUCLEO BANDEIRANTE,7,1,100000.0,(61) 35525841,clinica_institucional,0.4,0.6
0.5450,CLINICA ODONTOLOGICA MOLARES,28.607.676/0001-67,ME,ARAPOANGA (PLANALTINA),8,1,100000.0,(61) 34882726,clinica_geral,0.4,0.6
0.5450,CLINICA ODONTOLOGICA DTO,34.187.036/0001-48,ME,SAMAMBAIA SUL (SAMAMBAIA),7,1,100000.0,(61) 81257161,clinica_geral,0.4,0.6
0.5450,ODONTO AVILA,34.389.863/0001-14,ME,ARAPOANGA (PLANALTINA),7,1,100000.0,(61) 33881669,clinica_geral,0.4,0.6
0.5450,SORRIR BRASIL ODONTOLOGIA,37.502.092/0001-18,ME,RIACHO FUNDO II,6,1,100000.0,(61) 33587070,clinica_geral,0.4,0.6
0.5450,INSTITUTO ODONTOLOGICO ADRIANO FONTES,34.086.028/0001-05,ME,TAGUATINGA,7,1,100000.0,(61) 81312019,clinica_institucional,0.4,0.6
0.5450,IOSA - INSTITUTO ODONTOLOGICO STEPHANIE ANDRADE,33.206.336/0001-64,ME,TAGUATINGA CENTRO (TAGUATINGA),7,1,100000.0,(61) 86244982,clinica_institucional,0.4,0.6
0.5450,CLINICA ODONTOLOGICA SURPREENDENTE,30.032.458/0001-93,ME,TAGUATINGA NORTE (TAGUATINGA),8,1,100000.0,(61) 30461434,clinica_geral,0.4,0.6
0.5450,SOUTO ODONTOLOGIA ESPECIALIZADA,35.133.543/0001-61,ME,TAGUATINGA,6,1,100000.0,(61) 91985050,clinica_institucional,0.4,0.6
0.5445,ODONTO MAISS,49.912.463/0001-19,ME,ASA SUL,3,1,75000.0,(61) 82684877,clinica_geral,0.43,0.35
0.5445,AV ODONTOLOGIA,48.000.225/0001-74,ME,NORTE (AGUAS CLARAS),3,1,60000.0,(61) 96719916,clinica_geral,0.43,0.35
0.5445,ODONTO CLINICA SALGUEIRO,10.636.022/0001-04,ME,SAMAMBAIA,17,2,10000.0,(61) 30371353,multi_unidade,0.38,0.35
0.5445,PREMIER INSTITUTO,21.891.996/0001-42,ME,TAGUATINGA SUL (TAGUATINGA),11,1,20000.0,(61) 33515071,clinica_institucional,0.23,0.6
0.5435,VIVA ODONTOLOGIA ESPECIALIZADA,20.336.651/0001-64,ME,CEILANDIA SUL (CEILANDIA),12,1,10000.0,(61) 30482020,clinica_institucional,0.34,0.6
0.5430,STUDIO MAIS ODONTO,55.362.739/0001-35,ME,SOBRADINHO,2,1,300000.0,(38) 32232998,clinica_geral,0.47,0.6
0.5430,CLINICA ESTIMA,51.680.358/0001-43,ME,TAGUATINGA NORTE (TAGUATINGA),3,1,150000.0,(61) 99391629,clinica_geral,0.47,0.6
0.5430,ODONTOMAXTER,49.894.159/0001-96,ME,SAMAMBAIA NORTE (SAMAMBAIA),3,1,100000.0,(61) 84082812,clinica_geral,0.47,0.6
0.5430,ISC INSTITUTO ODONTOLOGICO,47.781.159/0001-54,ME,TAGUATINGA,4,1,100000.0,(61) 99158940,clinica_institucional,0.47,0.6
0.5430,ODONTO LIFE,01.963.293/0001-75,ME,ASA NORTE,29,1,0.0,,clinica_geral,0.17,0.6
0.5425,ODONCLINICA PASTEUR,26.451.948/0001-57,DEMAIS,SETOR DE INDUSTRIA,35,2,0.0,(61) 33634112,multi_unidade,0.6,0.35
0.5425,FRIACA ODONTOLOGIA LTDA,27.926.365/0001-06,ME,ASA NORTE,9,1,93700.0,(61) 81427750,clinica_geral,0.35,0.35
0.5425,FIBONACCI ODONTOLOGIA,27.685.118/0001-57,ME,ASA SUL,9,1,48000.0,(61) 96185183,clinica_geral,0.35,0.35
0.5425,ODONTOMASTER BRASILIA,43.077.084/0001-74,ME,ASA SUL,5,1,30000.0,(61) 34421070,clinica_geral,0.35,0.35
0.5425,ODONTO SOL,21.524.625/0001-22,ME,RIACHO FUNDO II,11,1,30000.0,(61) 33385710,clinica_geral,0.35,0.35
0.5425,IANARA PINHO ODONTOLOGIA KIDS,35.852.190/0001-50,ME,NORTE (AGUAS CLARAS),6,1,25000.0,(61) 30430043,clinica_geral,0.35,0.35
0.5425,CONSULTORIO DENTAL CARD,16.649.488/0001-12,ME,TAGUATINGA,14,1,20000.0,(61) 35632490,clinica_geral,0.35,0.35
0.5425,DANIELE DINIZ ODONTOLOGIA,31.774.660/0001-53,ME,ASA SUL,7,1,20000.0,(61) 37110017,clinica_geral,0.35,0.35
0.5425,LPA ODONTOLOGIA,40.782.506/0001-14,ME,ASA NORTE,5,1,20000.0,(61) 92986902,clinica_geral,0.35,0.35
0.5425,BARRETO ODONTOLOGIA,15.641.446/0001-72,ME,SOBRADINHO,14,1,20000.0,(61) 32632302,clinica_geral,0.35,0.35
0.5425,ARKADO CLINICA ODONTOLOGICA,59.418.342/0001-79,ME,SUL (AGUAS CLARAS),1,1,80000.0,(61) 85927220,clinica_geral,0.3,0.6
0.5425,ALTIS ODONTOLOGIA ESPECIALIZADA,55.040.358/0001-30,ME,SETOR SUDOESTE,2,1,70000.0,(62) 93888914,clinica_institucional,0.3,0.6
0.5425,R V S ODONTOLOGIA,53.534.953/0001-04,ME,ASA NORTE,2,1,50000.0,(61) 92244153,clinica_institucional,0.3,0.6
0.5425,NICOLATO ODONTOLOGIA DA FACE,57.525.514/0001-88,ME,ASA SUL,1,1,50000.0,(61) 81562493,clinica_geral,0.3,0.6
0.5425,MAGALHAES CLINICA ODONTOLOGICA,52.834.342/0001-00,ME,SETOR HABITACIONAL ARNIQUEIRA (AGUAS CLARAS),2,1,50000.0,(61) 82250250,clinica_geral,0.3,0.6
0.5420,ESPACO SORRISO,36.210.426/0001-17,EPP,CEILANDIA SUL (CEILANDIA),6,1,50000.0,(61) 81032548,clinica_geral,0.63,0.35
0.5420,IMPLANTO FACE,48.975.702/0001-17,ME,SAMAMBAIA SUL (SAMAMBAIA),3,1,70000.0,(61) 85357613,especialista_alto_ticket,0.33,1.0
0.5420,ARTE ODONTOLOGIA ENSINO E PRATICA ODONTOLOGICA LTDA,18.792.126/0001-01,ME,ASA NORTE,13,1,10000.0,(61) 92685114,clinica_geral,0.18,0.35
0.5415,ARTDENT ODONTOLOGIA,17.317.908/0001-26,ME,CEILANDIA,13,1,250000.0,(61) 91125352,clinica_geral,0.46,0.35
0.5415,DENTELINE,23.049.262/0001-46,ME,TAGUATINGA CENTRO (TAGUATINGA),11,1,10000.0,(61) 35626937,clinica_geral,0.41,0.35
0.5410,ORAL AB ODONTOLOGIA,30.013.842/0001-49,ME,GUARA I,8,1,95400.0,(61) 35675918,clinica_geral,0.39,0.6
0.5410,CLINICA RADIOLOGICA SAFE CARNEIRO,00.709.014/0001-89,ME,ASA NORTE,43,1,50000.0,(61) 30393145,clinica_geral,0.29,0.35
0.5410,ALCANCE ODONTOLOGIA E TERAPIAS INTEGRADAS LTDA,04.154.064/0001-06,ME,ASA SUL,25,1,10000.0,(61) 32029950,clinica_geral,0.29,0.35
0.5410,CLINICA DE PERIODONTIA MONICA AFONSO S/S LTDA,03.714.707/0001-58,ME,ASA NORTE,26,1,10000.0,(61) 33282581,clinica_geral,0.29,0.35
0.5410,DENISE DE PAULA PIRES & CIA LTDA,01.163.873/0001-88,ME,ASA SUL,30,1,10000.0,(61) 32244666,marca_pessoal,0.29,0.35
0.5410,CHAUD ODONTOLOGIA INTEGRADA,38.033.171/0001-90,ME,AGUAS CLARAS,32,1,0.0,(61) 92618497,clinica_geral,0.29,0.35
0.5410,CLINICA DE ENDODONTIA DRA LAUANDA SALUM,01.335.216/0001-70,ME,ASA SUL,30,1,0.0,(61) 33226202,clinica_geral,0.29,0.35
0.5400,CLINICA BRUNA NATALI,58.386.507/0001-05,EPP,SETOR DE HABITACOES INDIVIDUAIS SUL,1,1,500000.0,(61) 83002233,clinica_geral,0.7,0.35
0.5400,VIRTUS ODONTOLOGIA ESPECIALIZADA REABILITACAO ORAL,34.389.698/0001-09,ME,SETORES COMPLEMENTARES,7,1,150000.0,(61) 99971812,clinica_institucional,0.5,0.6
0.5400,INSTITUTO LUCIANA MACHADO,32.013.212/0001-08,ME,SAO BARTOLOMEU (SAO SEBASTIAO),7,1,120000.0,(61) 91492011,clinica_institucional,0.5,0.6
0.5400,CLINICA ODONTOLOGICA ORTOIMPLAN,27.055.575/0001-68,ME,CEILANDIA SUL (CEILANDIA),9,1,100000.0,(61) 33718377,clinica_geral,0.5,0.6
0.5400,ODONTORIBAS,35.491.548/0001-66,ME,SETOR HABITACIONAL POR DO SOL (CEILANDIA),6,1,100000.0,(61) 81224666,clinica_geral,0.5,0.6
0.5400,LEVITA ODONTOLOGIA ESPECIALIZADA,31.856.072/0001-69,ME,RECANTO DAS EMAS,7,1,100000.0,(61) 34344415,clinica_institucional,0.5,0.6
0.5395,CLINICA ODONTOLOGICA OTIM LTDA,37.155.132/0001-00,ME,TAGUATINGA,33,1,30000.0,(061) 99773101,clinica_geral,0.33,0.6
0.5395,FACE ORAL ODONTOLOGIA INTEGRADA,08.295.526/0001-58,ME,CEILANDIA SUL (CEILANDIA),20,1,15000.0,(61) 34715555,clinica_geral,0.33,0.6
0.5395,CLINICA ODONTOLOGICA DENTAL CARD,07.179.833/0001-00,ME,CEILANDIA,21,1,10000.0,(61) 33726296,clinica_geral,0.33,0.6
0.5395,ORAL SAFETY,07.888.284/0001-43,ME,SANTA  MARIA,21,1,10000.0,(61) 33938878,clinica_geral,0.33,0.6
0.5395,CENODENTER,00.570.752/0001-98,ME,GUARA,31,1,5000.0,(061) 5681065,clinica_institucional,0.33,0.6
0.5395,CORE,07.917.641/0001-54,ME,ASA  NORTE,20,1,5000.0,(61) 33618505,clinica_institucional,0.33,0.6
0.5395,CLINICA ODONTOART LTDA,03.582.086/0001-04,ME,GUARA I,26,1,0.0,(61) 35676644,clinica_geral,0.33,0.6
0.5395,EXITUS ODONTOLOGIA,30.150.246/0001-00,ME,ASA SUL,8,1,15000.0,(61) 92392744,clinica_institucional,0.28,0.6
0.5395,ALLURE ODONTOLOGIA ESPECIALIZADA,32.795.834/0001-27,ME,SETOR HABITACIONAL VICENTE PIRES,7,1,10000.0,(61) 96301112,clinica_institucional,0.28,0.6
0.5390,ORTHODONTIC,51.676.935/0001-23,ME,GUARA,3,1,50000.0,(61) 91377370,especialista_alto_ticket,0.26,1.0
0.5390,PERSONALLE ODONTOLOGIA E ESTETICA,55.611.266/0001-62,ME,SETOR RESIDENCIAL OESTE (PLANALTINA),2,1,30000.0,(61) 32028200,especialista_alto_ticket,0.26,1.0
0.5390,DR IMPLANTE,55.867.663/0001-08,ME,SETOR LESTE (GAMA),2,1,20000.0,(61) 99999999,marca_pessoal,0.26,1.0
0.5390,IMPLA VITTA IMPLANTES & ODONTOLOGIA,54.301.862/0001-83,ME,PONTE ALTA NORTE (GAMA),2,1,20000.0,(61) 99940505,especialista_alto_ticket,0.26,1.0
0.5390,CLINICA ODONTOLOGICA GILMAR FERNANDES LTDA,01.636.992/0001-00,ME,ASA NORTE,40,1,0.0,,clinica_geral,0.16,0.6
0.5390,CLINICA ODONTOLOGICA MARIA CRISTINA GUIRADO S/S,01.306.157/0001-02,ME,ASA NORTE,30,1,0.0,,clinica_geral,0.16,0.6
0.5385,CENTRO ODONTOLOGICO JORQUEIRA,21.875.256/0001-12,ME,CEILANDIA NORTE (CEILANDIA),11,1,80000.0,(61) 33746468,clinica_institucional,0.39,0.6
0.5385,INSTITUTO SEIDLER DE ODONTOLOGIA LTDA,55.335.302/0001-02,ME,ASA NORTE,2,1,80000.0,(61) 99878534,clinica_institucional,0.29,0.6
0.5385,CENTRO ODONTOLOGICO SANTA CLARA,49.857.885/0001-39,ME,AREAL (AGUAS CLARAS),3,1,30000.0,(61) 33567469,clinica_institucional,0.29,0.6
0.5385,CLINICA RABELO,47.791.790/0001-34,ME,AGUAS CLARAS,4,1,30000.0,(61) 99773305,clinica_geral,0.29,0.6
0.5385,ODONTARES,50.071.835/0001-00,ME,ASA SUL,3,1,30000.0,(61) 96226699,clinica_geral,0.29,0.6
0.5385,SCODONTO,49.890.911/0001-20,ME,ASA SUL,3,1,30000.0,(61) 32256844,clinica_institucional,0.29,0.6
0.5385,INSTITUTO SANRIRE ODONTOLOGIA E HEALTH CENTER LTDA,45.663.497/0001-66,ME,ASA NORTE,4,1,4000.0,(61) 32429496,clinica_institucional,0.29,0.6
0.5380,ODONTO SANTA MARIA,38.227.283/0001-81,EPP,SANTA MARIA,6,1,20000.0,(61) 81757075,clinica_geral,0.62,0.35
0.5380,CINTRA ODONTOLOGIA E ESTETICA,53.880.868/0001-90,ME,SETOR DE HABITACOES INDIVIDUAIS SUL,2,1,300000.0,(61) 85717887,especialista_alto_ticket,0.37,1.0
0.5380,VARGAS CLINICA ODONTOLOGICA,49.231.935/0001-78,ME,PARANOA,3,1,125000.0,(61) 82058700,especialista_alto_ticket,0.37,1.0
0.5380,ORALFACE ODONTOLOGIA E ESTETICA FACIAL,44.961.314/0001-26,ME,CEILANDIA NORTE (CEILANDIA),4,1,100000.0,(61) 98778506,especialista_alto_ticket,0.37,1.0
0.5375,FREITAS & ARAUJO ODONTOLOGIA,11.082.041/0001-90,ME,SANTA MARIA,17,1,105000.0,(61) 33522001,clinica_geral,0.45,0.35
0.5375,MUNDO SORRISO,11.359.587/0001-46,ME,ITAPOA II,16,1,100000.0,(61) 35258061,clinica_geral,0.45,0.35
0.5375,ORAL ESSENCE,23.176.637/0001-39,ME,VILA NOVA (SAO SEBASTIAO),11,1,40000.0,(61) 33394549,clinica_geral,0.45,0.35
0.5375,HD ODONTOLOGIA,15.612.723/0001-19,ME,CEILANDIA,14,1,30000.0,(61) 33727690,clinica_geral,0.45,0.35
0.5375,SORRIMANIA,23.670.504/0001-14,ME,CEILANDIA SUL (CEILANDIA),10,1,20000.0,(61) 37108228,clinica_geral,0.45,0.35
0.5375,BELUNE ODONTOLOGIA,31.249.670/0001-70,ME,ASA NORTE,8,1,140000.0,(61) 81461978,clinica_geral,0.4,0.35
0.5375,BRUM ODONTOCLINICA,10.392.378/0001-31,ME,SOBRADINHO,17,1,30000.0,(61) 35915719,clinica_geral,0.4,0.35
0.5375,MICHELLE,12.395.457/0001-21,ME,GUARA-II,16,1,20000.0,(61) 33825883,clinica_geral,0.4,0.35
0.5370,CLINICA ODONTOFLESH,36.031.447/0001-75,ME,SAMAMBAIA NORTE (SAMAMBAIA),6,1,5000.0,(61) 95007570,clinica_geral,0.38,0.6
0.5370,GRUPO ODONTOLOGICO ARRUDA SIMPLES LTDA,02.628.331/0001-04,ME,ASA NORTE,28,1,78800.0,,clinica_geral,0.28,0.35
0.5365,PERSONAL DENT,13.569.796/0001-40,ME,CEILANDIA SUL (CEILANDIA),15,1,50000.0,(61) 35614238,clinica_geral,0.51,0.35
0.5355,CENTRO ODONTOLOGICO ALVES LTDA,24.888.513/0001-49,ME,TAGUATINGA,38,1,100000.0,,clinica_institucional,0.32,0.6
0.5355,CLINICA ODONTO-PREVENTIVA DE TAGUATINGA SS LTDA,01.203.086/0001-12,ME,TAGUATINGA,30,1,15000.0,(61) 33512446,clinica_geral,0.32,0.6
0.5355,CLINICA ODONTOLOGICA MARCIO TORRECILLAS,05.355.701/0001-67,ME,ASA AUL,23,1,0.0,(061) 4434747,clinica_geral,0.32,0.6
0.5355,CLINICA PERSONAL,06.188.330/0001-39,ME,BRASILIA,22,1,0.0,(61) 33448103,clinica_geral,0.32,0.6
0.5350,DARAS ODONTOLOGIA,35.558.489/0001-04,ME,SETOR INDUSTRIAL (GAMA),6,1,140000.0,(61) 35263378,clinica_geral,0.5,0.35
