cnpj_basico,n_socios,n_administradores,socio_mais_antigo
03298196,2,2,1999-07-26
57037132,2,0,2024-08-27
35064190,1,0,2019-10-02
53529367,2,1,2024-01-17
63245908,2,2,2025-10-17
33132039,1,0,2019-03-15
27662163,1,0,2017-04-10
34903661,1,0,2019-08-27
57261442,1,0,2024-09-12
30530194,1,0,2018-05-07
41196900,1,0,2021-03-12
49635614,1,0,2023-02-16
61298131,1,0,2025-06-13
33971090,1,0,2019-06-04
46022668,2,2,2022-04-13
23630151,2,2,2013-06-06
40605951,1,0,2021-01-28
33523794,2,2,2019-05-03
50285661,1,0,2023-04-12
51343007,1,0,2023-07-07
38377710,1,0,2020-09-08
52790546,1,0,2023-11-06
49518597,1,0,2023-02-08
28427447,3,1,2017-06-28
61453407,1,0,2025-06-25
59719190,1,0,2025-02-28
62958763,1,0,2025-09-30
57553800,2,2,2024-10-03
61995766,2,1,2025-07-30
29799864,1,0,2017-12-15
59930919,1,0,2025-03-17
05276499,2,1,2002-05-31
37545263,1,0,2020-06-26
49518763,1,0,2023-02-08
62990428,1,0,2025-10-01
48082295,1,0,2022-09-26
39802060,1,0,2020-11-16
60253047,1,0,2025-04-04
59882238,1,0,2025-03-13
08211718,1,0,2006-06-12
59707909,2,0,2025-02-28
28026900,1,0,2017-06-12
55087421,1,0,2024-05-10
09282783,9,4,2007-10-22
32617153,1,0,2018-12-11
20311261,4,1,2014-05-16
32916264,1,1,2025-12-03
06833456,4,2,2004-07-05
42028104,1,0,2021-05-20
28855844,1,0,2017-09-20
07187444,6,1,2004-11-18
53019789,2,2,2023-11-27
22327446,7,1,2015-03-19
24968311,1,0,2016-05-25
57391011,1,0,2024-09-23
60028911,1,0,2025-03-21
61006109,1,0,2025-05-26
63697945,1,0,2025-11-17
38013915,1,0,2020-08-07
06888716,3,1,2004-05-25
51209177,1,0,2023-06-27
64156454,2,2,2025-12-19
33625243,1,0,2019-05-07
38245143,2,1,2020-08-27
38245449,1,0,2020-08-27
59651137,1,0,2025-02-25
57134846,1,0,2024-09-03
34303558,1,0,2019-07-01
48138125,1,0,2022-09-29
63983733,1,0,2025-12-09
20846173,1,0,2015-12-16
48584133,1,0,2022-11-10
44859144,1,0,2022-01-13
50511126,1,0,2023-05-02
35280796,2,2,2019-10-21
13510629,20,1,2011-02-28
40151368,2,2,2020-12-18
02670295,2,1,1998-08-12
36162793,1,0,2020-01-27
60720200,1,0,2025-05-07
24940523,1,0,2016-02-19
50877038,2,1,2023-05-30
10897200,3,2,2009-06-10
60215804,1,0,2025-04-02
14574913,3,3,2011-10-21
50425672,1,0,2023-04-24
24670364,1,0,2016-01-29
54812527,1,0,2024-04-19
55692868,1,0,2024-06-26
52889910,1,0,2023-11-14
50287620,2,1,2023-04-12
05419036,1,0,2002-11-25
58097369,2,1,2024-11-13
28588322,1,0,2017-08-29
28713958,1,0,2017-08-14
25212767,1,0,2016-05-20
55393346,1,0,2024-06-04
59512321,2,0,2025-02-17
61975596,1,0,2025-07-29
05917566,2,1,2003-09-08
52867653,1,0,2023-11-13
61363373,1,0,2025-06-18
63133240,1,0,2025-10-10
59404813,1,0,2025-02-11
23611109,1,0,2015-10-02
36449332,1,0,1996-07-01
48079959,1,0,2022-09-26
45709991,1,0,2022-03-18
50657376,1,0,2023-05-12
60127306,1,0,2025-03-27
39619362,1,0,2020-10-29
51460950,1,0,2023-07-18
27901567,1,0,2017-05-26
62834181,1,0,2025-09-22
62232932,1,0,2025-08-14
24552848,1,0,2016-03-29
43935735,1,0,2021-10-19
40606144,7,1,2021-11-04
60721076,1,0,2025-05-07
44967011,2,2,2022-01-21
27390280,1,0,2017-01-27
34921564,1,0,2019-07-01
60940748,1,0,2025-05-21
50443725,1,0,2023-04-25
55230083,1,0,2024-05-22
40281011,1,0,2021-01-06
48311051,1,0,2022-10-17
31366659,6,1,2018-08-24
40151453,2,1,2020-12-18
57088444,1,0,2024-08-30
63424806,1,0,2025-10-29
57508487,1,0,2024-10-01
63651999,1,0,2025-11-13
52270499,1,0,2023-09-21
54046703,1,0,2024-02-23
60717251,1,0,2025-05-07
25357214,1,0,2016-06-08
59997581,1,0,2025-03-20
60220264,1,0,2025-04-02
60970137,1,0,2025-05-23
14482713,1,0,2011-10-11
30699829,1,0,2018-06-05
28193750,1,0,2017-06-14
61472713,1,0,2025-06-26
49359575,1,0,2023-01-27
07062368,1,1,2004-09-14
56955806,1,0,2024-08-21
34542111,1,0,2019-08-14
15521464,1,0,2012-04-26
62739570,1,0,2025-09-16
55314293,2,2,2024-05-28
14158790,2,2,2011-08-19
29902452,1,0,2018-01-03
22768003,1,0,2015-05-08
51384290,1,0,2023-07-11
25053532,1,0,2016-05-25
22842255,5,3,2015-07-03
58495918,1,0,2024-12-17
23108063,1,0,2015-08-13
44717983,1,0,2022-01-03
63360505,1,0,2025-10-24
45880060,1,0,2022-04-01
42967697,1,0,2021-08-03
55655457,1,0,2024-06-24
26312602,1,0,2016-08-31
24670319,2,1,2016-02-26
29116862,1,0,2017-10-23
29513525,1,0,2018-01-03
45709903,1,0,2022-03-18
01434665,1,0,1996-09-10
56932363,1,0,2024-08-20
46209423,1,0,2022-04-29
54643981,1,0,2024-04-08
27219638,1,0,2017-01-23
42063855,2,2,2021-05-24
59883184,2,1,2025-03-13
17543923,2,1,2013-02-04
60521854,1,0,2025-04-24
27683798,4,1,2017-02-17
22158738,2,1,2015-02-25
17908921,7,3,2013-03-07
45304493,1,0,2022-02-15
49403509,1,0,2023-01-31
61533464,1,0,2025-07-01
12742063,2,1,2010-10-05
51009940,1,0,2023-06-12
46649826,1,0,2022-06-03
50060371,1,0,2023-03-23
54767601,1,0,2024-04-17
47155504,1,0,2022-07-14
51484771,3,1,2023-07-19
32602175,1,0,2018-12-18
37160181,2,1,1992-09-09
52713531,1,0,2023-10-30
56130759,2,1,2024-07-29
62528956,1,0,2025-09-02
42601943,1,0,2021-07-06
59118389,1,0,2025-01-27
33337991,1,0,2019-04-05
53458722,1,0,2024-01-11
63966086,1,0,2025-12-03
49018356,1,0,2023-01-02
09429991,1,0,2023-07-24
27000308,1,0,2016-12-20
57645331,1,0,2024-10-10
26540723,1,0,2016-10-21
07563931,1,0,2005-07-20
59822091,3,1,2025-03-10
51695372,1,0,2023-08-04
57507100,1,0,2024-10-01
07648737,5,1,2005-09-13
07440576,4,1,2004-10-14
44206215,1,0,2021-11-11
49293220,1,0,2023-01-23
45646812,2,2,2022-03-14
30689334,1,0,2018-06-12
51628778,1,0,2023-07-31
53529109,1,0,2024-01-17
00368019,1,0,2025-01-03
38245325,1,0,2020-08-27
08957574,3,3,2007-07-06
24504341,4,2,2016-03-15
40943431,2,2,2021-02-22
25353473,2,1,2016-05-18
24351294,2,2,2016-02-19
38245617,1,0,2020-08-27
21336360,2,2,2014-07-25
59326671,1,0,2025-02-06
55937078,1,0,2024-07-15
60963760,1,0,2025-05-22
44458710,2,0,2021-12-02
50364010,1,0,2023-04-18
50511731,1,0,2023-05-02
55084742,1,0,2024-05-10
53464545,1,1,2024-01-11
30101725,1,0,2018-03-27
45557768,1,0,2022-03-08
61489074,1,0,2025-06-27
25107001,1,0,2016-05-25
17827194,1,0,2013-02-26
49560107,1,0,2023-02-10
48123538,3,1,2022-09-28
27262067,1,0,2017-02-01
61509656,1,0,2025-06-30
33325875,1,0,2019-02-22
05122786,3,1,2002-06-10
55768652,1,0,2024-07-02
17764700,1,1,2013-03-14
59198233,1,0,2025-01-30
59078694,1,0,2025-01-24
34125267,1,0,2019-07-01
61267986,1,0,2025-06-11
45893131,1,0,2022-04-04
10685975,2,2,2009-03-09
35136158,1,0,2019-09-16
36607883,1,0,2020-03-09
53848074,1,0,2024-02-07
63524949,1,0,2025-11-05
30905229,1,0,2018-06-27
02077462,1,0,1997-09-02
58338895,1,0,2024-12-04
46743511,1,0,2022-06-10
52023152,1,0,2023-08-31
62838139,1,0,2025-09-22
60740929,1,0,2025-05-08
53907709,1,0,2024-02-14
22074023,1,0,2015-02-20
53171884,1,0,2023-12-12
28448723,4,1,2017-06-09
04863719,2,1,2002-01-24
62123558,1,0,2025-08-07
62658029,2,1,2025-09-10
63177894,1,0,2025-10-14
49611256,1,0,2023-02-15
25040690,1,0,2016-05-25
01625281,9,3,1998-11-26
51129111,1,0,2023-06-21
44572508,1,0,2021-12-13
34112016,1,0,2019-06-24
36235085,1,0,2020-01-24
23900910,1,0,2015-12-04
35729322,1,0,2019-11-13
46331779,1,0,2022-05-10
47609830,1,0,2022-08-17
40152156,1,0,2020-12-18
50679330,1,0,2023-05-15
46611038,1,0,2023-03-22
40755037,1,0,2021-02-08
46454770,1,0,2022-05-19
20057803,3,2,2014-03-28
54363127,2,2,2024-03-18
59871093,1,0,2025-03-12
45235836,1,0,2022-02-10
35178678,2,1,2019-10-14
26242734,1,0,2016-02-26
45226942,1,0,2022-02-09
27953438,2,2,2017-06-05
26331254,1,0,2016-09-16
33036235,1,0,2019-02-22
26881182,1,0,2016-12-23
50108115,1,0,2023-03-28
35073282,1,0,2019-10-03
49171624,1,0,2023-01-13
28003934,1,0,2017-01-30
44446190,1,0,2021-12-01
52202178,1,0,2023-09-15
56928916,1,0,2024-08-20
48550949,1,0,2022-11-08
61841652,1,0,2025-07-21
12291813,41,2,2010-07-07
26733222,2,1,2016-11-21
26191902,10,8,2016-06-27
60782052,1,0,2025-05-12
55228541,1,0,2024-05-22
33971097,2,2,2019-06-14
47637345,1,0,2022-08-19
08234369,2,2,2004-12-29
30258441,2,2,2018-03-27
31744026,1,0,2018-09-20
15776748,2,1,2012-06-20
62960880,1,0,2025-09-30
60809242,1,0,2025-05-13
42785795,1,0,2021-07-20
14934951,2,1,2011-11-03
03129884,3,1,1999-05-05
60719909,1,0,2025-05-07
27178370,1,0,2016-09-02
59161337,1,0,2025-01-29
35698113,1,0,2019-12-02
49778625,1,0,2023-03-02
54179699,1,0,2024-03-04
28670598,1,0,2017-08-31
28534817,1,0,2017-08-14
37100880,21,2,1991-09-26
62115800,1,0,2025-08-07
11483667,2,1,2007-08-20
24384179,5,1,2016-03-04
62964687,1,0,2025-09-30
28715584,2,1,2017-08-14
40897933,1,0,2021-02-18
45442434,1,0,2022-02-24
52394633,1,0,2023-10-02
58222104,2,2,2024-11-25
31324421,1,0,2018-08-21
53432949,1,0,2024-01-09
46676271,1,0,2022-06-06
57785408,2,2,2024-10-22
48694687,1,0,2022-11-22
35138115,1,0,2019-10-03
48925680,1,0,2022-12-19
22313734,2,2,2015-03-19
31632999,2,2,2018-09-06
31793190,1,0,2018-09-24
31286689,2,0,2018-08-13
19240612,1,0,2013-08-08
00637294,1,0,1995-06-02
29758680,2,1,2018-01-26
36607157,1,0,2020-03-09
45056676,1,0,2022-01-28
52540702,1,0,2023-10-16
59470254,2,2,2025-02-14
61776465,1,0,2025-07-16
51239004,1,0,2023-06-29
20278840,1,0,2014-03-14
60972176,1,0,2025-05-23
35664203,1,0,2019-11-29
43793325,1,0,2021-10-06
49039311,1,0,2023-01-03
51919094,2,1,2023-08-23
63181001,1,0,2025-10-14
57435305,1,0,2024-09-25
02542631,3,2,1998-05-28
60583463,2,2,2025-04-28
55393209,1,0,2024-06-04
56933481,1,0,2024-08-20
51528582,1,0,2023-07-24
39856529,1,0,2020-11-20
39915207,2,2,2020-11-25
29992194,1,0,2018-03-16
61916835,1,0,2025-07-25
61995688,1,0,2025-07-30
34443902,1,0,2019-07-10
20626254,1,0,2014-06-27
04021310,2,1,2004-04-05
32546033,1,0,2018-12-18
50550171,1,0,2023-05-04
34308322,1,0,2019-07-01
27629560,1,0,2017-04-10
01411274,2,1,1998-03-13
35706714,1,0,2019-11-13
61707480,1,0,2025-07-11
28121208,1,0,2017-05-26
30585990,1,0,2018-05-08
52479168,1,0,2023-10-09
47008952,1,0,2022-07-04
59981433,1,0,2025-03-19
54633027,1,0,2024-04-08
60364506,1,0,2025-04-11
59620458,1,0,2025-02-24
59666526,1,0,2025-02-26
25212828,1,0,2016-06-16
52024739,1,0,2023-08-31
42278541,1,0,2021-06-10
20828051,2,1,2014-02-26
35255028,1,0,2019-10-21
30467053,1,0,2018-05-07
63343529,2,1,1991-04-29
60280122,2,1,2025-04-07
36689132,5,1,2020-03-09
12288630,6,2,2010-06-18
32243257,1,0,2018-12-07
47966680,2,1,2022-09-15
55231595,1,0,2024-05-22
57463712,3,3,2024-09-27
41221069,1,0,2021-03-15
47335528,1,0,2022-07-28
59115703,1,0,2025-01-27
46494262,1,0,2022-05-23
40183502,1,0,2020-12-22
55505829,1,0,2024-06-12
43877027,1,0,2021-10-14
24995491,1,0,2016-05-10
52970262,1,0,2023-11-22
22817703,1,0,2021-09-02
62116257,1,0,2025-08-07
48052304,1,0,2022-09-22
36159083,1,0,2020-01-27
55143334,1,0,2024-05-15
25353528,1,0,2016-07-01
10368662,2,1,2008-09-04
32234337,2,1,2018-10-03
52283202,1,0,2023-09-22
45502076,1,0,2022-03-03
11668032,10,2,2010-03-01
53724474,1,0,2024-01-30
16647357,1,0,2012-07-20
34633205,1,0,2019-08-20
07800407,3,2,2005-10-18
35404150,1,0,2019-10-31
11288464,2,2,2009-10-28
54949898,1,0,2024-04-30
39745723,2,1,2020-10-19
54757054,1,0,2024-04-16
59327145,1,0,2025-02-06
26570328,1,0,2016-03-15
26561172,1,0,2023-01-27
54233250,1,0,2024-03-07
48966665,1,0,2022-12-23
50440153,1,0,2023-04-25
28993880,1,0,2017-10-02
33887457,2,1,2019-05-15
51911654,1,0,2023-08-22
63808574,1,0,2025-11-25
28407101,1,0,2017-07-31
29177038,1,0,2017-04-20
35902118,1,0,2019-10-31
49487377,1,0,2023-02-06
57352350,1,0,2024-09-19
28427440,1,0,2017-07-04
46424682,5,2,2022-05-17
16804314,2,2,2012-06-20
43861971,3,1,2021-10-13
32473980,2,2,2019-01-03
11514617,2,1,2007-08-20
33396852,2,2,2019-04-08
50350204,1,0,2023-04-17
49243653,1,0,2023-01-18
42773209,1,0,2021-07-19
44858225,1,0,2022-01-13
34680874,1,0,2019-08-09
54713054,1,0,2024-04-12
30294502,1,0,2018-04-16
27478633,1,0,2017-02-22
44266029,1,0,2021-11-17
52634230,8,1,2023-10-23
31414800,1,0,2018-04-10
52842659,1,0,2023-11-09
39874586,1,0,2020-11-23
25402719,1,0,2016-03-15
28194590,1,0,2017-07-04
28024799,1,0,2017-06-05
61304848,1,0,2025-06-13
24008828,1,0,2015-12-16
54911473,1,0,2024-04-26
25083639,1,1,2016-05-25
60666436,2,2,2025-05-05
18179781,2,2,2013-04-10
29525242,1,0,2018-01-03
48836641,1,0,2022-12-07
27035677,2,2,2016-11-23
12414857,4,2,2013-08-14
36157704,4,1,2020-01-27
35808976,1,0,2019-12-02
45462700,4,1,2022-02-25
02997396,3,1,1999-02-26
26733283,2,2,2016-11-10
60860896,1,0,2025-05-16
55158081,1,0,2024-05-16
37789049,1,0,2020-07-20
43140515,1,0,2021-08-16
20145949,1,0,2014-04-09
52788136,1,0,2023-11-06
34999618,1,0,2019-09-23
51802974,1,0,2023-08-14
59114664,1,0,2025-01-27
64351425,1,0,2026-01-08
55212315,1,0,2024-05-21
24813279,1,0,2016-05-04
52608861,1,0,2023-10-20
24225974,3,2,2016-02-02
32316132,1,0,2018-12-06
24405695,1,0,2015-12-23
59161882,1,0,2025-01-29
61229306,1,0,2025-06-09
40729050,1,0,2021-02-05
49138000,1,0,2023-01-11
49123371,2,2,2023-01-10
19222619,17,3,2015-01-28
34705060,1,0,2019-08-09
62859755,1,0,2025-09-23
29147624,1,0,2017-11-14
25366913,1,0,2016-07-20
24740861,1,0,2016-04-06
60372130,1,0,2025-04-11
59114262,1,0,2025-01-27
13417249,1,0,2011-03-21
40896494,2,1,2021-02-18
68326834,3,2,1993-08-13
09648860,2,1,2008-01-24
48700143,1,0,2022-11-23
56935355,1,0,2024-08-20
42010594,1,0,2021-05-19
49368690,1,0,2023-01-27
24142513,2,2,2015-12-16
49758959,1,0,2023-03-01
14797866,2,1,2011-12-13
59910006,1,0,2025-03-14
57400156,1,0,2024-09-23
28899181,1,0,2017-10-09
34033348,1,0,2019-06-14
46905389,1,0,2022-06-24
62222810,1,0,2025-08-14
58011510,2,1,2024-11-07
48051959,1,0,2022-09-22
26945882,1,0,2016-11-23
11428814,21,2,2010-05-06
13224921,7,2,2010-10-26
26872340,1,0,2016-04-29
27262001,1,0,2017-02-22
30926538,1,0,2018-06-25
54856722,1,0,2024-04-23
24690438,2,2,2016-03-21
35135634,4,1,2019-09-25
58516622,1,0,2024-12-19
37686614,1,0,2020-07-10
57408493,1,0,2024-09-24
53611526,1,0,2024-01-23
54500622,1,0,2024-03-27
24874530,2,1,2016-04-15
26978024,1,0,2017-01-20
53186168,1,0,2023-12-13
55220595,1,0,2024-05-21
47235447,1,0,2025-04-03
63830843,1,0,2025-11-26
55931508,1,0,2024-07-15
24622364,1,0,2016-02-26
26616787,1,0,2016-06-08
04569129,3,1,2001-07-04
43565708,1,0,2021-09-17
31259947,1,0,2018-08-08
33466175,2,1,2020-10-13
51109969,1,1,2023-06-20
47372787,1,0,2022-08-01
22622920,2,1,2018-02-16
63781963,1,0,2025-11-24
53180237,1,0,2023-12-12
60324809,1,0,2025-04-09
62769004,1,0,2025-09-17
13371457,1,0,2011-02-14
10872253,2,2,2009-05-14
22355254,2,2,2015-03-06
41541911,1,0,2021-04-12
08809431,2,2,2007-04-19
34312929,1,0,2019-07-01
59459280,1,0,2025-02-13
26236146,2,1,2016-08-31
12145860,9,1,2013-09-20
38561712,3,2,2020-09-18
33441579,1,0,2019-04-08
50734764,1,0,2023-05-18
48401695,1,0,2022-10-25
08489430,2,1,2006-11-22
02886438,2,1,1998-12-10
34883862,1,0,2019-08-20
10580718,2,2,2008-12-19
25126447,2,1,2016-06-22
47202603,2,2,2022-07-19
62298619,1,0,2025-08-19
05819138,1,0,2003-08-08
63245238,1,0,2025-10-17
22615352,3,1,2015-05-08
31415845,2,2,2018-08-24
59601403,1,0,2025-02-21
35411741,2,1,2019-10-31
49672356,1,0,2023-02-22
53842940,2,2,2024-02-07
55498967,1,0,2024-06-12
33688225,1,0,2019-05-07
59457343,1,0,2025-02-13
04043278,2,1,2004-09-30
51137673,1,0,2023-06-21
34306315,1,0,2019-07-01
51653357,1,0,2023-08-02
40422327,1,0,2021-01-15
26711321,1,0,2016-10-21
64155672,1,0,2025-12-19
19103485,1,0,2013-09-04
47257661,1,0,2022-07-22
43216847,1,0,2021-08-20
60370330,1,0,2025-04-11
57283916,1,0,2024-09-13
23720361,18,2,2015-08-03
62286927,17,1,1990-04-25
07299715,2,1,2005-02-17
58412006,1,0,2024-12-10
49619196,1,0,2023-02-15
18833843,2,1,2013-08-12
42013049,2,0,2021-05-19
10995733,1,0,2009-05-29
34650219,1,0,2019-08-09
24740897,1,0,2016-04-20
39737064,1,0,2020-11-10
24423942,1,0,2016-02-26
33427815,1,0,2019-04-08
06982729,1,0,2004-09-13
62679672,1,0,2025-09-11
22575087,1,0,2012-02-08
22652585,2,1,2015-05-22
62181716,1,0,2025-08-12
42092824,2,2,2021-05-26
26191785,1,0,2016-08-01
28025474,2,2,2017-06-05
55964769,1,0,2024-07-17
34993288,1,0,2019-09-23
45855406,1,0,2022-03-31
60080245,1,0,2025-03-25
30452904,1,0,2018-05-07
59328397,1,0,2025-02-06
59718029,1,0,2025-02-28
09624885,13,2,2008-06-04
55763287,1,0,2024-07-02
22405711,3,2,2015-02-25
19492583,2,2,2013-11-28
49055931,7,3,2023-01-04
29312578,1,0,2017-12-12
43136460,2,1,2021-08-16
63309174,1,0,2025-10-22
63378021,1,0,2025-10-27
15478361,5,2,2012-04-24
57285586,1,0,2024-09-13
59821522,1,0,2025-03-10
28390674,3,1,2017-08-01
07720558,5,2,2005-09-15
55029118,2,1,2024-05-07
34055785,1,0,2019-06-04
52041973,2,2,2024-07-23
64094609,1,0,2025-12-16
46316877,2,1,2022-05-09
44459920,1,0,2021-12-02
54954213,1,0,2024-04-30
28098337,1,0,2017-06-13
62301534,2,1,2025-08-19
37864450,1,0,2020-07-27
58424720,1,0,2024-12-11
33400181,1,0,2019-03-19
48165865,1,0,2022-10-03
43273811,1,0,2021-08-25
31144004,2,2,2021-01-13
56933863,1,0,2024-08-20
63003145,2,2,2025-10-02
22662110,2,2,2015-05-08
63227004,1,0,2025-10-16
35004603,2,1,2019-09-23
52026766,1,0,2023-08-31
55229098,1,0,2024-05-22
47027604,2,2,2022-07-05
13277269,4,1,2011-02-08
22014893,3,1,2015-02-19
08885614,2,2,2005-05-24
47258179,1,0,2022-07-22
36158648,1,0,2020-01-27
31518810,2,2,2018-08-08
24069892,3,3,2015-12-04
51213870,1,0,2023-06-28
21781434,2,1,2014-12-29
55690757,1,0,2024-06-26
42570881,2,1,2021-07-02
09523426,4,1,2008-04-23
47637499,1,0,2022-08-19
25084219,2,2,2016-06-14
10592322,2,1,2009-01-20
60861367,1,0,2025-05-16
55763607,1,0,2024-07-02
46819356,1,0,2022-06-17
48355369,1,0,2022-10-20
46072314,1,0,2022-04-19
24434214,2,1,2015-12-16
43529331,1,0,2021-09-15
62300457,1,0,2025-08-19
21489462,1,0,2014-10-28
62292018,1,0,2025-08-19
63552892,1,0,2025-11-06
56929996,1,0,2024-08-20
46816616,1,0,2022-06-17
36767328,6,1,2020-03-25
22776283,2,2,2015-04-08
61580046,2,2,2025-07-03
34785962,1,0,2019-09-05
03393149,4,1,1999-09-15
48836201,2,1,2022-12-07
34069155,1,0,2019-06-18
64151577,2,1,2025-12-16
45147138,2,0,2022-02-03
41571359,2,1,2021-04-14
54755409,1,0,2024-04-16
54535207,1,0,2024-04-01
47077598,1,0,2022-07-08
61952641,1,0,2025-07-28
63864878,1,0,2025-11-28
47760316,1,0,2022-08-29
49243071,1,0,2023-01-18
44553604,1,0,2021-12-10
44672575,1,0,2021-12-23
61242023,1,0,2025-06-10
33325496,1,0,2019-03-19
49438548,1,0,2023-02-02
52906668,2,2,2023-11-16
26297373,1,0,2016-09-30
40498612,1,0,2021-01-21
40145421,1,0,2020-12-17
54911117,1,0,2024-04-26
05611445,1,0,2003-04-25
45008404,1,0,2022-01-25
45520259,1,0,2022-03-04
59718370,1,0,2025-02-28
00941944,2,2,2000-03-20
41483732,1,0,2021-04-07
60921090,1,0,2025-05-20
06234430,17,0,2003-11-11
04684745,32,9,2001-09-05
63402738,1,0,2025-10-28
57554296,1,0,2024-10-03
50729824,1,0,2023-05-18
57135372,1,0,2024-09-03
57569858,1,0,2024-10-04
45227210,2,2,2022-02-09
26446526,3,1,1990-03-16
20905938,3,0,2012-09-20
49636983,1,0,2023-02-16
57261998,3,3,2024-09-12
46097554,2,2,2022-04-20
45520367,2,0,2022-03-04
17100859,2,1,2012-07-20
04792841,3,1,2001-11-26
33901475,1,0,2019-04-24
44944870,2,0,2022-01-20
26577568,1,0,2016-11-10
59525180,1,0,2025-02-18
46284531,1,0,2022-05-05
55499589,1,0,2024-06-12
23594657,2,1,2015-10-27
35004863,1,0,2019-09-23
12201250,1,0,2010-06-25
63884991,2,2,2025-12-01
37133265,1,0,2020-05-13
58411476,1,0,2024-12-10
64056710,1,0,2025-12-15
26050429,1,0,2016-07-27
46674843,1,0,2022-06-06
62414174,1,0,2025-08-26
64356760,1,0,2026-01-08
58094505,1,0,2024-11-13
35288548,2,1,2019-10-23
43915798,2,1,2021-10-18
61942682,1,0,2025-07-28
48357179,1,0,2022-10-20
22342500,2,1,2015-03-06
53805680,1,0,2024-02-05
51137145,1,0,2023-06-21
22731232,1,0,2015-06-15
46726073,1,0,2022-06-09
57261237,1,0,2024-09-12
47772318,1,0,2022-08-30
52542147,1,0,2023-10-16
59598456,3,0,2025-02-21
04523159,2,2,2001-06-20
25384424,1,0,2016-08-05
47184698,2,2,2022-07-18
17593943,2,1,2013-01-10
57512570,1,0,2024-10-01
62106335,2,2,2025-08-06
25043060,3,2,2016-06-16
20229303,4,2,2014-03-21
38024110,1,0,2020-08-10
33299779,1,0,2019-03-19
47185080,1,0,2022-07-18
41238085,1,0,2021-03-16
60354538,1,0,2025-04-10
22828219,2,2,2015-06-24
60666946,1,0,2025-05-05
41386669,1,0,2021-03-29
47371003,1,0,2022-08-01
53193582,1,0,2023-12-13
61172421,1,0,2025-06-05
26657032,1,1,2016-11-23
46144733,1,0,2022-04-26
58018637,1,0,2024-11-07
59882631,1,0,2025-03-13
63404122,1,0,2025-10-28
46209536,3,3,2022-04-29
60238498,2,2,2025-04-03
05864324,2,2,2003-08-26
40825034,9,2,2021-02-11
21170904,12,1,2014-09-19
27455076,1,0,2017-03-28
62450735,1,0,2025-12-15
51801776,1,0,2023-08-14
34464541,1,0,2019-07-24
18614864,2,1,2015-06-08
50693824,1,0,2023-05-16
60024518,1,0,2025-03-21
51479883,2,2,2023-07-19
29305700,2,1,2017-11-20
52998742,1,0,2023-11-24
50013091,1,0,2023-03-21
56705790,1,0,2024-08-14
49999321,1,0,2023-03-20
61708428,1,0,2025-07-11
34306527,1,0,2019-07-04
30006976,1,0,2018-01-09
44216093,2,2,2021-11-11
58213838,1,0,2024-11-25
02986544,2,2,1999-02-23
59783640,1,0,2025-03-07
06318717,1,0,2004-05-28
26624799,1,0,2016-11-04
03911504,2,2,2000-06-28
37358266,1,0,2020-06-08
55362983,1,0,2024-06-03
24383541,1,0,2016-03-15
38223421,1,0,2020-08-25
43141037,1,0,2021-08-16
64338535,1,0,2025-12-22
31414784,1,0,2018-08-29
60787064,1,0,2025-05-12
04182212,77,3,2001-11-22
42493306,1,0,2021-06-28
34426658,2,1,2019-07-24
59750595,1,0,2025-03-05
25044184,1,0,2016-06-08
35752359,1,0,2019-12-09
43048625,1,0,2021-08-09
55107060,2,2,2024-05-13
56100839,1,0,2024-07-26
60851447,2,0,2025-05-15
53309070,1,0,2023-12-27
38503289,1,0,2020-09-17
63642085,1,0,2025-11-12
61294770,4,1,2025-06-13
22063942,4,1,2015-03-06
61758144,1,0,2025-07-15
34248908,1,0,2019-07-10
33491781,1,0,2018-05-03
04837490,1,0,2002-08-15
60888099,1,0,2025-05-19
54754846,1,0,2024-04-16
60718644,1,0,2025-05-07
62113985,1,0,2025-08-07
63414975,1,0,2025-10-29
53655674,1,0,2024-01-25
51092850,1,0,2023-06-19
49559519,1,0,2023-02-10
63954472,1,0,2025-12-04
13131589,1,0,2010-12-27
34190094,1,0,2019-07-01
19649341,3,3,2014-01-10
34421761,3,1,2019-07-24
62405396,1,0,2025-08-26
58422004,1,0,2024-12-11
52266224,1,0,2023-09-21
29385854,1,0,2017-12-15
46138763,2,1,2022-04-25
32901779,9,1,1989-06-15
31414765,2,1,2018-08-13
44925792,1,0,2022-01-19
09362555,1,0,2007-10-22
39439952,2,2,2020-10-15
57691273,1,0,2024-10-15
43292576,1,0,2021-08-26
48000419,1,0,2022-09-19
52669685,1,0,2023-10-25
59035901,1,0,2025-01-22
08991891,1,0,2007-07-16
63289081,1,0,2025-10-21
62810662,1,0,2025-09-19
35810379,1,0,2019-12-16
05781289,40,9,2003-07-17
13162484,3,2,2011-01-20
39618260,1,0,2020-10-29
08951875,26,3,2007-05-14
30905297,1,0,2018-03-16
54068534,1,0,2024-02-26
39668519,1,0,2020-11-04
14537499,2,2,2011-10-04
59714438,1,0,2025-02-28
55109158,1,0,2024-05-13
43722124,2,1,2021-09-30
29147638,2,1,2026-06-22
41357228,1,0,2021-03-25
35178814,1,0,2019-10-14
59114957,1,0,2025-01-27
31302408,1,0,2018-08-08
49421500,1,0,2023-02-01
43790796,1,0,2021-10-06
63706171,1,0,2025-11-17
26744845,1,0,2016-09-22
28898832,1,0,2017-10-02
51590344,1,0,2023-07-27
59867115,2,2,2025-03-12
55791504,1,0,2024-07-03
41366405,1,0,2021-03-26
